,document,topic0,topic1,topic2
3291,117|97,0.11036789297658862,0.11036789297658862,0.7792642140468227
3292,117|98,0.11036789297658862,0.7792642140468227,0.11036789297658862
3293,117|99,0.08270676691729323,0.08270676691729323,0.8345864661654135
3294,117|100,0.08270676691729323,0.08270676691729323,0.8345864661654135
3295,117|101,0.1658291457286432,0.6683417085427136,0.1658291457286432
3296,117|102,0.6683417085427136,0.1658291457286432,0.1658291457286432
3297,117|103,0.1658291457286432,0.6683417085427136,0.1658291457286432
3298,117|122,0.11036789297658862,0.11036789297658862,0.7792642140468227
3299,117|131,0.1658291457286432,0.6683417085427136,0.1658291457286432
3300,117|140,0.1658291457286432,0.1658291457286432,0.6683417085427136
3301,118|12,0.5559265442404007,0.38898163606010017,0.05509181969949917
3302,118|22,0.1658291457286432,0.6683417085427136,0.1658291457286432
3303,118|49,0.05509181969949917,0.05509181969949917,0.8898163606010017
3304,118|50,0.027522935779816515,0.944954128440367,0.027522935779816515
3305,118|51,0.23802716225875625,0.5954253037884203,0.16654753395282346
3306,118|52,0.23802716225875625,0.09506790564689065,0.6669049320943531
3307,118|53,0.1109257714762302,0.4445371142618849,0.4445371142618849
3308,118|54,0.1658291457286432,0.1658291457286432,0.6683417085427136
3309,118|61,0.27773144286905754,0.6947456213511259,0.027522935779816515
3310,118|62,0.6683417085427136,0.1658291457286432,0.1658291457286432
3311,118|63,0.1658291457286432,0.1658291457286432,0.6683417085427136
3312,118|69,0.1658291457286432,0.1658291457286432,0.6683417085427136
3313,118|70,0.025404157043879907,0.10238645111624327,0.8722093918398768
3314,118|71,0.44481605351170567,0.11036789297658862,0.44481605351170567
3315,118|81,0.6683417085427136,0.1658291457286432,0.1658291457286432
3316,118|82,0.6683417085427136,0.1658291457286432,0.1658291457286432
3317,118|83,0.1658291457286432,0.1658291457286432,0.6683417085427136
3318,118|84,0.6683417085427136,0.1658291457286432,0.1658291457286432
3319,118|85,0.44481605351170567,0.11036789297658862,0.44481605351170567
3320,118|86,0.9491916859122401,0.025404157043879907,0.025404157043879907
3321,118|87,0.9528234453180844,0.02358827734095783,0.02358827734095783
3322,118|88,0.09506790564689065,0.23802716225875625,0.6669049320943531
3323,118|89,0.03303303303303303,0.03303303303303303,0.9339339339339339
3324,118|92,0.1658291457286432,0.6683417085427136,0.1658291457286432
3325,118|93,0.1658291457286432,0.1658291457286432,0.6683417085427136
3326,118|94,0.7922403003754693,0.16645807259073842,0.04130162703379224
3327,118|95,0.08270676691729323,0.08270676691729323,0.8345864661654135
3328,118|96,0.05509181969949917,0.8898163606010017,0.05509181969949917
3329,118|97,0.48498635122838946,0.030027297543221112,0.48498635122838946
3330,118|98,0.9559706470980653,0.022014676450967312,0.022014676450967312
3331,118|99,0.17936874518860663,0.7952270977675134,0.025404157043879907
3332,118|100,0.6673346693386774,0.06613226452905811,0.2665330661322645
3333,118|101,0.08270676691729323,0.08270676691729323,0.8345864661654135
3334,118|102,0.11036789297658862,0.7792642140468227,0.11036789297658862
3335,118|103,0.1658291457286432,0.6683417085427136,0.1658291457286432
3336,118|110,0.7792642140468227,0.11036789297658862,0.11036789297658862
3337,118|111,0.06613226452905811,0.8677354709418837,0.06613226452905811
3338,118|128,0.6683417085427136,0.1658291457286432,0.1658291457286432
3339,118|129,0.1658291457286432,0.6683417085427136,0.1658291457286432
3340,118|136,0.1658291457286432,0.6683417085427136,0.1658291457286432
3341,119|12,0.1658291457286432,0.1658291457286432,0.6683417085427136
3342,119|24,0.7792642140468227,0.11036789297658862,0.11036789297658862
3343,119|48,0.1658291457286432,0.6683417085427136,0.1658291457286432
3344,119|49,0.6683417085427136,0.1658291457286432,0.1658291457286432
3345,119|50,0.8345864661654135,0.08270676691729323,0.08270676691729323
3346,119|51,0.30950679056468905,0.6669049320943531,0.02358827734095783
3347,119|52,0.28885923949299536,0.48899266177451634,0.22214809873248834
3348,119|53,0.4524660471765547,0.23802716225875625,0.30950679056468905
3349,119|54,0.16645807259073842,0.7922403003754693,0.04130162703379224
3350,119|61,0.6683417085427136,0.1658291457286432,0.1658291457286432
3351,119|68,0.7792642140468227,0.11036789297658862,0.11036789297658862
3352,119|69,0.06613226452905811,0.4669338677354709,0.4669338677354709
3353,119|70,0.848953594176524,0.12101910828025478,0.030027297543221112
3354,119|71,0.1658291457286432,0.1658291457286432,0.6683417085427136
3355,119|74,0.1658291457286432,0.6683417085427136,0.1658291457286432
3356,119|75,0.1658291457286432,0.1658291457286432,0.6683417085427136
3357,119|76,0.6683417085427136,0.1658291457286432,0.1658291457286432
3358,119|81,0.03303303303303303,0.13313313313313313,0.8338338338338338
3359,119|82,0.6673346693386774,0.2665330661322645,0.06613226452905811
3360,119|84,0.44481605351170567,0.11036789297658862,0.44481605351170567
3361,119|85,0.1658291457286432,0.1658291457286432,0.6683417085427136
3362,119|86,0.03670745272525028,0.8153503893214683,0.14794215795328142
3363,119|87,0.25635103926096997,0.48729792147806006,0.25635103926096997
3364,119|88,0.16645807259073842,0.7922403003754693,0.04130162703379224
3365,119|89,0.11036789297658862,0.11036789297658862,0.7792642140468227
3366,119|94,0.4669338677354709,0.06613226452905811,0.4669338677354709
3367,119|95,0.38898163606010017,0.38898163606010017,0.22203672787979967
3368,119|96,0.7337337337337337,0.23323323323323322,0.03303303303303303
3369,119|97,0.9528234453180844,0.02358827734095783,0.02358827734095783
3370,119|98,0.9528234453180844,0.02358827734095783,0.02358827734095783
3371,119|99,0.25635103926096997,0.25635103926096997,0.48729792147806006
3372,119|100,0.541927409261577,0.04130162703379224,0.4167709637046308
3373,119|101,0.7792642140468227,0.11036789297658862,0.11036789297658862
3374,119|102,0.6683417085427136,0.1658291457286432,0.1658291457286432
3375,119|105,0.6683417085427136,0.1658291457286432,0.1658291457286432
3376,119|106,0.04721030042918455,0.9055793991416309,0.04721030042918455
3377,119|114,0.1658291457286432,0.6683417085427136,0.1658291457286432
3378,119|115,0.6194563662374821,0.3333333333333333,0.04721030042918455
3379,119|116,0.08270676691729323,0.8345864661654135,0.08270676691729323
3380,119|117,0.1658291457286432,0.6683417085427136,0.1658291457286432
3381,119|126,0.1658291457286432,0.1658291457286432,0.6683417085427136
3382,119|128,0.8153503893214683,0.14794215795328142,0.03670745272525028
3383,119|129,0.43343343343343343,0.43343343343343343,0.13313313313313313
3384,119|136,0.05509181969949917,0.05509181969949917,0.8898163606010017
3385,119|142,0.6683417085427136,0.1658291457286432,0.1658291457286432
3386,120|23,0.11036789297658862,0.11036789297658862,0.7792642140468227
3387,120|26,0.1658291457286432,0.6683417085427136,0.1658291457286432
3388,120|32,0.2665330661322645,0.6673346693386774,0.06613226452905811
3389,120|47,0.1658291457286432,0.6683417085427136,0.1658291457286432
3390,120|48,0.1658291457286432,0.6683417085427136,0.1658291457286432
3391,120|50,0.11036789297658862,0.7792642140468227,0.11036789297658862
3392,120|51,0.44481605351170567,0.44481605351170567,0.11036789297658862
3393,120|52,0.5759781619654231,0.12101910828025478,0.30300272975432213
3394,120|53,0.04721030042918455,0.7625178826895564,0.19027181688125894
3395,120|54,0.11036789297658862,0.11036789297658862,0.7792642140468227
3396,120|58,0.1658291457286432,0.1658291457286432,0.6683417085427136
3397,120|61,0.11036789297658862,0.7792642140468227,0.11036789297658862
3398,120|65,0.5559265442404007,0.05509181969949917,0.38898163606010017
3399,120|66,0.29161451814768463,0.6670838548185232,0.04130162703379224
3400,120|67,0.6683417085427136,0.1658291457286432,0.1658291457286432
3401,120|70,0.1658291457286432,0.6683417085427136,0.1658291457286432
3402,120|74,0.1658291457286432,0.1658291457286432,0.6683417085427136
3403,120|75,0.05509181969949917,0.8898163606010017,0.05509181969949917
3404,120|76,0.6683417085427136,0.1658291457286432,0.1658291457286432
3405,120|80,0.1658291457286432,0.1658291457286432,0.6683417085427136
3406,120|81,0.3333333333333333,0.13313313313313313,0.5335335335335335
3407,120|83,0.1658291457286432,0.6683417085427136,0.1658291457286432
3408,120|84,0.06613226452905811,0.06613226452905811,0.8677354709418837
3409,120|85,0.11036789297658862,0.11036789297658862,0.7792642140468227
3410,120|86,0.44481605351170567,0.44481605351170567,0.11036789297658862
3411,120|87,0.6670838548185232,0.04130162703379224,0.29161451814768463
3412,120|88,0.05509181969949917,0.8898163606010017,0.05509181969949917
3413,120|94,0.08270676691729323,0.5839598997493735,0.3333333333333333
3414,120|95,0.04721030042918455,0.3333333333333333,0.6194563662374821
3415,120|96,0.06613226452905811,0.8677354709418837,0.06613226452905811
3416,120|97,0.9559706470980653,0.022014676450967312,0.022014676450967312
3417,120|98,0.6669049320943531,0.23802716225875625,0.09506790564689065
3418,120|99,0.8892595063375583,0.08872581721147432,0.022014676450967312
3419,120|100,0.13313313313313313,0.6336336336336337,0.23323323323323322
3420,120|101,0.6683417085427136,0.1658291457286432,0.1658291457286432
3421,120|116,0.6683417085427136,0.1658291457286432,0.1658291457286432
3422,120|120,0.11036789297658862,0.44481605351170567,0.44481605351170567
3423,120|128,0.05509181969949917,0.05509181969949917,0.8898163606010017
3424,120|129,0.2665330661322645,0.6673346693386774,0.06613226452905811
3425,120|135,0.1658291457286432,0.1658291457286432,0.6683417085427136
3426,120|140,0.1658291457286432,0.6683417085427136,0.1658291457286432
3427,120|142,0.08270676691729323,0.3333333333333333,0.5839598997493735
3428,120|143,0.7228714524207012,0.05509181969949917,0.22203672787979967
3429,121|8,0.11036789297658862,0.7792642140468227,0.11036789297658862
3430,121|22,0.03303303303303303,0.7337337337337337,0.23323323323323322
3431,121|42,0.1658291457286432,0.1658291457286432,0.6683417085427136
3432,121|49,0.1658291457286432,0.1658291457286432,0.6683417085427136
3433,121|50,0.11036789297658862,0.11036789297658862,0.7792642140468227
3434,121|51,0.6683417085427136,0.1658291457286432,0.1658291457286432
3435,121|53,0.6683417085427136,0.1658291457286432,0.1658291457286432
3436,121|54,0.04721030042918455,0.9055793991416309,0.04721030042918455
3437,121|55,0.04721030042918455,0.6194563662374821,0.3333333333333333
3438,121|56,0.14794215795328142,0.03670745272525028,0.8153503893214683
3439,121|57,0.11036789297658862,0.7792642140468227,0.11036789297658862
3440,121|61,0.1658291457286432,0.6683417085427136,0.1658291457286432
3441,121|65,0.6683417085427136,0.1658291457286432,0.1658291457286432
3442,121|66,0.11036789297658862,0.44481605351170567,0.44481605351170567
3443,121|78,0.3333333333333333,0.08270676691729323,0.5839598997493735
3444,121|80,0.1658291457286432,0.1658291457286432,0.6683417085427136
3445,121|83,0.44481605351170567,0.11036789297658862,0.44481605351170567
3446,121|84,0.08270676691729323,0.08270676691729323,0.8345864661654135
3447,121|85,0.1658291457286432,0.1658291457286432,0.6683417085427136
3448,121|86,0.1658291457286432,0.6683417085427136,0.1658291457286432
3449,121|87,0.6683417085427136,0.1658291457286432,0.1658291457286432
3450,121|88,0.08270676691729323,0.08270676691729323,0.8345864661654135
3451,121|93,0.38898163606010017,0.5559265442404007,0.05509181969949917
3452,121|95,0.08270676691729323,0.08270676691729323,0.8345864661654135
3453,121|96,0.6683417085427136,0.1658291457286432,0.1658291457286432
3454,121|97,0.2665330661322645,0.06613226452905811,0.6673346693386774
3455,121|98,0.8345864661654135,0.08270676691729323,0.08270676691729323
3456,121|99,0.7792642140468227,0.11036789297658862,0.11036789297658862
3457,121|100,0.22203672787979967,0.5559265442404007,0.22203672787979967
3458,121|101,0.7792642140468227,0.11036789297658862,0.11036789297658862
3459,121|102,0.1658291457286432,0.6683417085427136,0.1658291457286432
3460,121|103,0.1658291457286432,0.1658291457286432,0.6683417085427136
3461,121|104,0.1658291457286432,0.6683417085427136,0.1658291457286432
3462,121|105,0.1658291457286432,0.6683417085427136,0.1658291457286432
3463,121|106,0.08270676691729323,0.8345864661654135,0.08270676691729323
3464,121|115,0.6683417085427136,0.1658291457286432,0.1658291457286432
3465,121|116,0.7792642140468227,0.11036789297658862,0.11036789297658862
3466,121|139,0.11036789297658862,0.11036789297658862,0.7792642140468227
3467,121|140,0.04721030042918455,0.9055793991416309,0.04721030042918455
3468,121|144,0.1658291457286432,0.1658291457286432,0.6683417085427136
3469,122|0,0.9265850945494994,0.03670745272525028,0.03670745272525028
3470,122|4,0.06613226452905811,0.06613226452905811,0.8677354709418837
3471,122|22,0.1109257714762302,0.6113427856547122,0.27773144286905754
3472,122|36,0.1658291457286432,0.6683417085427136,0.1658291457286432
3473,122|49,0.6683417085427136,0.1658291457286432,0.1658291457286432
3474,122|50,0.1658291457286432,0.1658291457286432,0.6683417085427136
3475,122|51,0.1658291457286432,0.6683417085427136,0.1658291457286432
3476,122|52,0.1658291457286432,0.6683417085427136,0.1658291457286432
3477,122|53,0.1658291457286432,0.1658291457286432,0.6683417085427136
3478,122|54,0.1658291457286432,0.1658291457286432,0.6683417085427136
3479,122|55,0.027522935779816515,0.6113427856547122,0.3611342785654712
3480,122|56,0.30950679056468905,0.6669049320943531,0.02358827734095783
3481,122|57,0.7781484570475397,0.19432860717264389,0.027522935779816515
3482,122|58,0.8898163606010017,0.05509181969949917,0.05509181969949917
3483,122|61,0.08270676691729323,0.08270676691729323,0.8345864661654135
3484,122|83,0.1658291457286432,0.6683417085427136,0.1658291457286432
3485,122|85,0.08270676691729323,0.8345864661654135,0.08270676691729323
3486,122|89,0.1658291457286432,0.6683417085427136,0.1658291457286432
3487,122|95,0.47639484978540775,0.47639484978540775,0.04721030042918455
3488,122|96,0.2665330661322645,0.4669338677354709,0.2665330661322645
3489,122|97,0.1658291457286432,0.1658291457286432,0.6683417085427136
3490,122|98,0.1658291457286432,0.1658291457286432,0.6683417085427136
3491,122|100,0.08270676691729323,0.3333333333333333,0.5839598997493735
3492,122|101,0.4669338677354709,0.06613226452905811,0.4669338677354709
3493,122|115,0.11036789297658862,0.44481605351170567,0.44481605351170567
3494,122|147,0.1658291457286432,0.6683417085427136,0.1658291457286432
3495,123|0,0.1658291457286432,0.6683417085427136,0.1658291457286432
3496,123|16,0.6683417085427136,0.1658291457286432,0.1658291457286432
3497,123|26,0.6683417085427136,0.1658291457286432,0.1658291457286432
3498,123|27,0.06613226452905811,0.06613226452905811,0.8677354709418837
3499,123|33,0.8345864661654135,0.08270676691729323,0.08270676691729323
3500,123|46,0.6683417085427136,0.1658291457286432,0.1658291457286432
3501,123|49,0.04721030042918455,0.7625178826895564,0.19027181688125894
3502,123|50,0.08270676691729323,0.8345864661654135,0.08270676691729323
3503,123|51,0.7792642140468227,0.11036789297658862,0.11036789297658862
3504,123|56,0.11036789297658862,0.11036789297658862,0.7792642140468227
3505,123|57,0.04721030042918455,0.6194563662374821,0.3333333333333333
3506,123|60,0.03303303303303303,0.3333333333333333,0.6336336336336337
3507,123|61,0.02358827734095783,0.9528234453180844,0.02358827734095783
3508,123|80,0.1658291457286432,0.1658291457286432,0.6683417085427136
3509,123|83,0.6683417085427136,0.1658291457286432,0.1658291457286432
3510,123|84,0.8338338338338338,0.03303303303303303,0.13313313313313313
3511,123|85,0.30950679056468905,0.6669049320943531,0.02358827734095783
3512,123|87,0.1658291457286432,0.6683417085427136,0.1658291457286432
3513,123|88,0.1658291457286432,0.6683417085427136,0.1658291457286432
3514,123|94,0.11036789297658862,0.44481605351170567,0.44481605351170567
3515,123|95,0.6683417085427136,0.1658291457286432,0.1658291457286432
3516,123|97,0.1658291457286432,0.1658291457286432,0.6683417085427136
3517,123|100,0.6683417085427136,0.1658291457286432,0.1658291457286432
3518,123|114,0.44481605351170567,0.11036789297658862,0.44481605351170567
3519,123|115,0.7792642140468227,0.11036789297658862,0.11036789297658862
3520,123|121,0.6670838548185232,0.04130162703379224,0.29161451814768463
3521,123|135,0.1658291457286432,0.6683417085427136,0.1658291457286432
3522,123|138,0.11036789297658862,0.11036789297658862,0.7792642140468227
3523,123|147,0.5839598997493735,0.08270676691729323,0.3333333333333333
3524,124|16,0.1658291457286432,0.1658291457286432,0.6683417085427136
3525,124|23,0.11036789297658862,0.11036789297658862,0.7792642140468227
3526,124|33,0.1658291457286432,0.6683417085427136,0.1658291457286432
3527,124|42,0.1658291457286432,0.6683417085427136,0.1658291457286432
3528,124|51,0.08270676691729323,0.08270676691729323,0.8345864661654135
3529,124|59,0.1658291457286432,0.1658291457286432,0.6683417085427136
3530,124|60,0.02358827734095783,0.7383845604002859,0.23802716225875625
3531,124|61,0.027522935779816515,0.7781484570475397,0.19432860717264389
3532,124|67,0.08270676691729323,0.8345864661654135,0.08270676691729323
3533,124|68,0.1658291457286432,0.6683417085427136,0.1658291457286432
3534,124|71,0.8345864661654135,0.08270676691729323,0.08270676691729323
3535,124|85,0.9055793991416309,0.04721030042918455,0.04721030042918455
3536,124|87,0.1658291457286432,0.1658291457286432,0.6683417085427136
3537,124|92,0.11036789297658862,0.7792642140468227,0.11036789297658862
3538,124|93,0.1658291457286432,0.6683417085427136,0.1658291457286432
3539,124|94,0.7792642140468227,0.11036789297658862,0.11036789297658862
3540,124|97,0.6683417085427136,0.1658291457286432,0.1658291457286432
3541,124|99,0.1658291457286432,0.6683417085427136,0.1658291457286432
3542,124|100,0.1658291457286432,0.6683417085427136,0.1658291457286432
3543,124|103,0.1658291457286432,0.1658291457286432,0.6683417085427136
3544,124|104,0.6683417085427136,0.1658291457286432,0.1658291457286432
3545,124|105,0.08270676691729323,0.08270676691729323,0.8345864661654135
3546,124|106,0.1658291457286432,0.1658291457286432,0.6683417085427136
3547,124|113,0.6683417085427136,0.1658291457286432,0.1658291457286432
3548,124|114,0.6683417085427136,0.1658291457286432,0.1658291457286432
3549,124|115,0.16645807259073842,0.7922403003754693,0.04130162703379224
3550,124|116,0.1658291457286432,0.6683417085427136,0.1658291457286432
3551,124|121,0.1658291457286432,0.6683417085427136,0.1658291457286432
3552,124|134,0.03670745272525028,0.9265850945494994,0.03670745272525028
3553,124|135,0.05509181969949917,0.38898163606010017,0.5559265442404007
3554,124|139,0.1658291457286432,0.6683417085427136,0.1658291457286432
3555,125|42,0.1658291457286432,0.1658291457286432,0.6683417085427136
3556,125|44,0.1658291457286432,0.6683417085427136,0.1658291457286432
3557,125|48,0.1658291457286432,0.6683417085427136,0.1658291457286432
3558,125|49,0.6683417085427136,0.1658291457286432,0.1658291457286432
3559,125|51,0.1658291457286432,0.6683417085427136,0.1658291457286432
3560,125|57,0.1658291457286432,0.1658291457286432,0.6683417085427136
3561,125|64,0.11036789297658862,0.11036789297658862,0.7792642140468227
3562,125|66,0.1658291457286432,0.1658291457286432,0.6683417085427136
3563,125|67,0.06613226452905811,0.06613226452905811,0.8677354709418837
3564,125|71,0.11036789297658862,0.44481605351170567,0.44481605351170567
3565,125|72,0.11036789297658862,0.44481605351170567,0.44481605351170567
3566,125|92,0.3333333333333333,0.03303303303303303,0.6336336336336337
3567,125|93,0.6683417085427136,0.1658291457286432,0.1658291457286432
3568,125|98,0.1658291457286432,0.6683417085427136,0.1658291457286432
3569,125|100,0.11036789297658862,0.11036789297658862,0.7792642140468227
3570,125|104,0.1658291457286432,0.1658291457286432,0.6683417085427136
3571,125|105,0.1658291457286432,0.1658291457286432,0.6683417085427136
3572,125|106,0.6670838548185232,0.16645807259073842,0.16645807259073842
3573,125|107,0.25917686318131256,0.7041156840934372,0.03670745272525028
3574,125|108,0.1658291457286432,0.1658291457286432,0.6683417085427136
3575,125|113,0.6683417085427136,0.1658291457286432,0.1658291457286432
3576,125|114,0.2665330661322645,0.4669338677354709,0.2665330661322645
3577,125|115,0.027522935779816515,0.3611342785654712,0.6113427856547122
3578,125|116,0.08270676691729323,0.08270676691729323,0.8345864661654135
3579,125|120,0.1658291457286432,0.1658291457286432,0.6683417085427136
3580,126|37,0.11036789297658862,0.7792642140468227,0.11036789297658862
3581,126|38,0.11036789297658862,0.7792642140468227,0.11036789297658862
3582,126|41,0.11036789297658862,0.44481605351170567,0.44481605351170567
3583,126|43,0.1658291457286432,0.1658291457286432,0.6683417085427136
3584,126|45,0.3333333333333333,0.08270676691729323,0.5839598997493735
3585,126|46,0.44481605351170567,0.44481605351170567,0.11036789297658862
3586,126|51,0.6683417085427136,0.1658291457286432,0.1658291457286432
3587,126|66,0.7792642140468227,0.11036789297658862,0.11036789297658862
3588,126|77,0.1658291457286432,0.1658291457286432,0.6683417085427136
3589,126|81,0.7228714524207012,0.05509181969949917,0.22203672787979967
3590,126|85,0.1658291457286432,0.6683417085427136,0.1658291457286432
3591,126|86,0.1658291457286432,0.1658291457286432,0.6683417085427136
3592,126|97,0.04721030042918455,0.7625178826895564,0.19027181688125894
3593,126|100,0.38898163606010017,0.05509181969949917,0.5559265442404007
3594,126|105,0.6683417085427136,0.1658291457286432,0.1658291457286432
3595,126|107,0.1658291457286432,0.1658291457286432,0.6683417085427136
3596,126|108,0.1658291457286432,0.6683417085427136,0.1658291457286432
3597,126|110,0.1658291457286432,0.6683417085427136,0.1658291457286432
3598,126|112,0.44481605351170567,0.11036789297658862,0.44481605351170567
3599,126|114,0.1658291457286432,0.6683417085427136,0.1658291457286432
3600,126|115,0.19027181688125894,0.04721030042918455,0.7625178826895564
3601,126|116,0.44481605351170567,0.11036789297658862,0.44481605351170567
3602,126|117,0.1658291457286432,0.6683417085427136,0.1658291457286432
3603,126|118,0.1658291457286432,0.6683417085427136,0.1658291457286432
3604,126|119,0.1658291457286432,0.1658291457286432,0.6683417085427136
3605,126|128,0.6683417085427136,0.1658291457286432,0.1658291457286432
3606,126|129,0.1658291457286432,0.6683417085427136,0.1658291457286432
3607,127|32,0.2665330661322645,0.6673346693386774,0.06613226452905811
3608,127|36,0.6683417085427136,0.1658291457286432,0.1658291457286432
3609,127|37,0.19027181688125894,0.19027181688125894,0.6194563662374821
3610,127|38,0.848953594176524,0.12101910828025478,0.030027297543221112
3611,127|43,0.1658291457286432,0.6683417085427136,0.1658291457286432
3612,127|46,0.3333333333333333,0.3333333333333333,0.3333333333333333
3613,127|68,0.7792642140468227,0.11036789297658862,0.11036789297658862
3614,127|69,0.1658291457286432,0.6683417085427136,0.1658291457286432
3615,127|77,0.1658291457286432,0.1658291457286432,0.6683417085427136
3616,127|80,0.1658291457286432,0.1658291457286432,0.6683417085427136
3617,127|81,0.6683417085427136,0.1658291457286432,0.1658291457286432
3618,127|85,0.1658291457286432,0.1658291457286432,0.6683417085427136
3619,127|108,0.1658291457286432,0.1658291457286432,0.6683417085427136
3620,127|109,0.44481605351170567,0.44481605351170567,0.11036789297658862
3621,127|110,0.1658291457286432,0.1658291457286432,0.6683417085427136
3622,127|111,0.8898163606010017,0.05509181969949917,0.05509181969949917
3623,127|112,0.47639484978540775,0.47639484978540775,0.04721030042918455
3624,127|113,0.04721030042918455,0.9055793991416309,0.04721030042918455
3625,127|114,0.08270676691729323,0.08270676691729323,0.8345864661654135
3626,127|115,0.17936874518860663,0.3333333333333333,0.48729792147806006
3627,127|116,0.03670745272525028,0.03670745272525028,0.9265850945494994
3628,127|117,0.1658291457286432,0.6683417085427136,0.1658291457286432
3629,127|118,0.1658291457286432,0.1658291457286432,0.6683417085427136
3630,127|120,0.6683417085427136,0.1658291457286432,0.1658291457286432
3631,127|121,0.6683417085427136,0.1658291457286432,0.1658291457286432
3632,127|128,0.19027181688125894,0.19027181688125894,0.6194563662374821
3633,127|129,0.7041156840934372,0.14794215795328142,0.14794215795328142
3634,127|138,0.1658291457286432,0.1658291457286432,0.6683417085427136
3635,128|10,0.44481605351170567,0.44481605351170567,0.11036789297658862
3636,128|11,0.44481605351170567,0.11036789297658862,0.44481605351170567
3637,128|37,0.1658291457286432,0.1658291457286432,0.6683417085427136
3638,128|38,0.11036789297658862,0.44481605351170567,0.44481605351170567
3639,128|39,0.1658291457286432,0.6683417085427136,0.1658291457286432
3640,128|42,0.6683417085427136,0.1658291457286432,0.1658291457286432
3641,128|43,0.11036789297658862,0.7792642140468227,0.11036789297658862
3642,128|46,0.5839598997493735,0.08270676691729323,0.3333333333333333
3643,128|52,0.1658291457286432,0.1658291457286432,0.6683417085427136
3644,128|64,0.1658291457286432,0.1658291457286432,0.6683417085427136
3645,128|65,0.1658291457286432,0.6683417085427136,0.1658291457286432
3646,128|68,0.1658291457286432,0.6683417085427136,0.1658291457286432
3647,128|76,0.1658291457286432,0.6683417085427136,0.1658291457286432
3648,128|77,0.6683417085427136,0.1658291457286432,0.1658291457286432
3649,128|83,0.11036789297658862,0.7792642140468227,0.11036789297658862
3650,128|85,0.6673346693386774,0.06613226452905811,0.2665330661322645
3651,128|86,0.11036789297658862,0.11036789297658862,0.7792642140468227
3652,128|91,0.6683417085427136,0.1658291457286432,0.1658291457286432
3653,128|92,0.1658291457286432,0.6683417085427136,0.1658291457286432
3654,128|107,0.1658291457286432,0.1658291457286432,0.6683417085427136
3655,128|108,0.6683417085427136,0.1658291457286432,0.1658291457286432
3656,128|109,0.3333333333333333,0.08270676691729323,0.5839598997493735
3657,128|111,0.3333333333333333,0.08270676691729323,0.5839598997493735
3658,128|112,0.06613226452905811,0.2665330661322645,0.6673346693386774
3659,128|113,0.04721030042918455,0.04721030042918455,0.9055793991416309
3660,128|114,0.7228714524207012,0.05509181969949917,0.22203672787979967
3661,128|115,0.4445371142618849,0.027522935779816515,0.5279399499582986
3662,128|116,0.44481605351170567,0.11036789297658862,0.44481605351170567
3663,128|118,0.11036789297658862,0.44481605351170567,0.44481605351170567
3664,128|123,0.6683417085427136,0.1658291457286432,0.1658291457286432
3665,128|125,0.7792642140468227,0.11036789297658862,0.11036789297658862
3666,129|21,0.1658291457286432,0.1658291457286432,0.6683417085427136
3667,129|38,0.6683417085427136,0.1658291457286432,0.1658291457286432
3668,129|39,0.6683417085427136,0.1658291457286432,0.1658291457286432
3669,129|43,0.6683417085427136,0.1658291457286432,0.1658291457286432
3670,129|45,0.1658291457286432,0.1658291457286432,0.6683417085427136
3671,129|72,0.11036789297658862,0.7792642140468227,0.11036789297658862
3672,129|76,0.1658291457286432,0.6683417085427136,0.1658291457286432
3673,129|83,0.11036789297658862,0.11036789297658862,0.7792642140468227
3674,129|84,0.48498635122838946,0.30300272975432213,0.21201091901728844
3675,129|86,0.1658291457286432,0.1658291457286432,0.6683417085427136
3676,129|90,0.1658291457286432,0.6683417085427136,0.1658291457286432
3677,129|91,0.5759781619654231,0.30300272975432213,0.12101910828025478
3678,129|106,0.1658291457286432,0.6683417085427136,0.1658291457286432
3679,129|107,0.6683417085427136,0.1658291457286432,0.1658291457286432
3680,129|108,0.04130162703379224,0.4167709637046308,0.541927409261577
3681,129|109,0.13313313313313313,0.6336336336336337,0.23323323323323322
3682,129|110,0.04721030042918455,0.3333333333333333,0.6194563662374821
3683,129|111,0.9528234453180844,0.02358827734095783,0.02358827734095783
3684,129|112,0.030027297543221112,0.030027297543221112,0.9399454049135577
3685,129|113,0.030027297543221112,0.7579617834394904,0.21201091901728844
3686,129|114,0.03303303303303303,0.3333333333333333,0.6336336336336337
3687,129|115,0.5557038025350234,0.28885923949299536,0.15543695797198132
3688,129|116,0.8098641887062187,0.16654753395282346,0.02358827734095783
3689,129|117,0.06613226452905811,0.8677354709418837,0.06613226452905811
3690,129|118,0.03670745272525028,0.9265850945494994,0.03670745272525028
3691,129|119,0.08270676691729323,0.3333333333333333,0.5839598997493735
3692,129|120,0.7337337337337337,0.23323323323323322,0.03303303303303303
3693,129|121,0.1658291457286432,0.6683417085427136,0.1658291457286432
3694,129|122,0.1658291457286432,0.1658291457286432,0.6683417085427136
3695,129|141,0.7792642140468227,0.11036789297658862,0.11036789297658862
3696,129|145,0.08270676691729323,0.08270676691729323,0.8345864661654135
3697,130|44,0.1658291457286432,0.1658291457286432,0.6683417085427136
3698,130|45,0.1658291457286432,0.6683417085427136,0.1658291457286432
3699,130|61,0.08270676691729323,0.08270676691729323,0.8345864661654135
3700,130|72,0.7579617834394904,0.030027297543221112,0.21201091901728844
3701,130|73,0.03670745272525028,0.9265850945494994,0.03670745272525028
